nodes,roots,leaves,edges,mean_predecessors,max_predecessors,min_predecessors,mean_successors,max_successors,min_successors,mean_edges,max_edges,min_edges,experiment,runtime
83,18,30,111,1.3373493975903614,2,0,1.3373493975903614,6,0,2.674698795180723,6,0,order_mindeg,0.0077655000000005
377,85,137,486,1.2891246684350133,2,0,1.2891246684350133,8,0,2.5782493368700266,8,0,order_mindeg,0.0420306000000003
429,100,146,549,1.2797202797202798,2,0,1.2797202797202798,7,0,2.55944055944056,7,0,order_mindeg,0.0502047999999994
258,51,100,345,1.337209302325581,2,0,1.337209302325581,9,0,2.6744186046511627,9,0,order_mindeg,0.0256945999999995
5,1,2,7,1.4,2,0,1.4,4,0,2.8,4,2,order_mindeg,0.0003263999999996
55,11,19,70,1.2727272727272727,2,0,1.2727272727272727,5,0,2.5454545454545454,5,0,order_mindeg,0.0033476999999999
63,17,24,74,1.1746031746031746,2,0,1.1746031746031746,6,0,2.3492063492063493,6,0,order_mindeg,0.0044121999999999
34,6,11,48,1.411764705882353,2,0,1.411764705882353,5,0,2.823529411764706,5,2,order_mindeg,0.0045754000000002
176,44,63,230,1.306818181818182,2,0,1.306818181818182,9,0,2.613636363636364,9,0,order_mindeg,0.0141613000000004
363,81,134,487,1.3415977961432506,2,0,1.3415977961432506,8,0,2.683195592286501,8,0,order_mindeg,0.0376625999999999
370,81,142,491,1.327027027027027,2,0,1.327027027027027,8,0,2.654054054054054,8,0,order_mindeg,0.0392099999999997
402,90,147,526,1.308457711442786,2,0,1.308457711442786,9,0,2.616915422885572,9,0,order_mindeg,0.0436332000000003
54,16,20,65,1.2037037037037035,2,0,1.2037037037037035,6,0,2.4074074074074074,6,1,order_mindeg,0.0034046000000005
116,28,36,152,1.3103448275862069,2,0,1.3103448275862069,7,0,2.6206896551724137,7,0,order_mindeg,0.0098279999999997
400,91,143,523,1.3075,2,0,1.3075,7,0,2.615,7,0,order_mindeg,0.0512629000000002
433,82,144,599,1.3833718244803694,2,0,1.3833718244803694,9,0,2.766743648960739,9,0,order_mindeg,0.0594127000000002
226,52,77,299,1.323008849557522,2,0,1.323008849557522,6,0,2.646017699115044,6,1,order_mindeg,0.0226512000000003
158,32,51,210,1.3291139240506329,2,0,1.3291139240506329,6,0,2.6582278481012658,6,1,order_mindeg,0.0139541000000003
15,5,5,18,1.2,2,0,1.2,4,0,2.4,4,0,order_mindeg,0.0009147999999994
289,63,103,375,1.2975778546712802,2,0,1.2975778546712802,9,0,2.5951557093425603,9,0,order_mindeg,0.0258168999999997
490,106,177,646,1.3183673469387756,2,0,1.3183673469387756,8,0,2.636734693877551,8,0,order_mindeg,0.0643004999999998
24,7,11,26,1.0833333333333333,2,0,1.0833333333333333,5,0,2.1666666666666665,5,1,order_mindeg,0.0013648000000001
411,87,148,553,1.345498783454988,2,0,1.345498783454988,10,0,2.690997566909976,10,0,order_mindeg,0.0530232000000001
488,108,174,656,1.3442622950819672,2,0,1.3442622950819672,7,0,2.6885245901639343,7,0,order_mindeg,0.0609571999999998
140,23,52,195,1.3928571428571428,2,0,1.3928571428571428,11,0,2.7857142857142856,11,0,order_mindeg,0.0136447999999997
54,6,18,78,1.4444444444444444,2,0,1.4444444444444444,6,0,2.888888888888889,6,1,order_mindeg,0.0044542999999999
133,26,52,182,1.368421052631579,2,0,1.368421052631579,8,0,2.736842105263158,8,0,order_mindeg,0.0097557000000003
193,44,72,249,1.2901554404145077,2,0,1.2901554404145077,7,0,2.5803108808290154,7,0,order_mindeg,0.0166989000000006
291,62,101,388,1.3333333333333333,2,0,1.3333333333333333,7,0,2.6666666666666665,7,0,order_mindeg,0.0329437999999999
182,45,65,232,1.2747252747252746,2,0,1.2747252747252746,7,0,2.5494505494505493,7,0,order_mindeg,0.0171769999999993
23,4,8,32,1.391304347826087,2,0,1.391304347826087,6,0,2.782608695652174,6,1,order_mindeg,0.0013357000000002
323,78,111,418,1.2941176470588236,2,0,1.2941176470588236,9,0,2.588235294117647,9,0,order_mindeg,0.0352711000000001
142,35,51,177,1.2464788732394363,2,0,1.2464788732394363,8,0,2.492957746478873,8,0,order_mindeg,0.0126341999999999
303,67,112,395,1.3036303630363035,2,0,1.3036303630363035,7,0,2.607260726072607,7,0,order_mindeg,0.0300400000000005
474,110,166,627,1.3227848101265822,2,0,1.3227848101265822,8,0,2.6455696202531644,8,0,order_mindeg,0.0548974000000006
90,18,28,122,1.3555555555555556,2,0,1.3555555555555556,7,0,2.7111111111111112,7,0,order_mindeg,0.0083045999999997
291,74,108,373,1.281786941580756,2,0,1.281786941580756,6,0,2.563573883161512,6,0,order_mindeg,0.0290759999999998
307,70,115,404,1.3159609120521172,2,0,1.3159609120521172,9,0,2.6319218241042344,9,0,order_mindeg,0.0331223000000004
466,101,159,608,1.3047210300429184,2,0,1.3047210300429184,7,0,2.609442060085837,7,0,order_mindeg,0.0573320000000006
397,74,144,543,1.3677581863979849,2,0,1.3677581863979849,8,0,2.7355163727959697,8,0,order_mindeg,0.0564439000000005
266,64,98,355,1.3345864661654134,2,0,1.3345864661654134,8,0,2.669172932330827,8,0,order_mindeg,0.0290916000000001
344,81,126,431,1.252906976744186,2,0,1.252906976744186,7,0,2.505813953488372,7,0,order_mindeg,0.0369199
169,37,69,219,1.2958579881656804,2,0,1.2958579881656804,8,0,2.591715976331361,8,0,order_mindeg,0.0161218000000005
135,30,53,173,1.2814814814814814,2,0,1.2814814814814814,8,0,2.562962962962963,8,0,order_mindeg,0.0106833999999995
471,100,159,639,1.356687898089172,2,0,1.356687898089172,8,0,2.713375796178344,8,0,order_mindeg,0.0700957000000004
65,16,25,80,1.2307692307692308,2,0,1.2307692307692308,8,0,2.4615384615384617,8,0,order_mindeg,0.0043668000000005
133,32,48,171,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,1,order_mindeg,0.0104354999999998
5,1,3,5,1.0,2,0,1.0,3,0,2.0,3,1,order_mindeg,0.0002969000000003
94,21,34,122,1.297872340425532,2,0,1.297872340425532,7,0,2.595744680851064,7,0,order_mindeg,0.0060074999999999
121,33,45,156,1.2892561983471074,2,0,1.2892561983471074,7,0,2.5785123966942147,7,0,order_mindeg,0.0097602999999999
170,38,62,224,1.3176470588235294,2,0,1.3176470588235294,9,0,2.635294117647059,9,1,order_mindeg,0.0160881000000001
73,18,22,94,1.2876712328767124,2,0,1.2876712328767124,6,0,2.5753424657534247,6,1,order_mindeg,0.0053689999999999
380,89,142,500,1.3157894736842106,2,0,1.3157894736842106,11,0,2.631578947368421,11,0,order_mindeg,0.0474250999999998
303,78,118,388,1.2805280528052805,2,0,1.2805280528052805,7,0,2.561056105610561,7,0,order_mindeg,0.0360673
348,61,124,474,1.362068965517241,2,0,1.362068965517241,8,0,2.7241379310344827,8,0,order_mindeg,0.0384482000000003
123,24,44,163,1.3252032520325203,2,0,1.3252032520325203,7,0,2.6504065040650406,7,1,order_mindeg,0.0118967999999997
275,74,103,337,1.2254545454545454,2,0,1.2254545454545454,7,0,2.4509090909090907,7,0,order_mindeg,0.0293723999999997
105,25,42,138,1.3142857142857145,2,0,1.3142857142857145,7,0,2.628571428571429,7,0,order_mindeg,0.0068853999999998
153,36,53,201,1.3137254901960784,2,0,1.3137254901960784,7,0,2.627450980392157,7,0,order_mindeg,0.0133832000000007
101,21,40,131,1.297029702970297,2,0,1.297029702970297,8,0,2.594059405940594,8,0,order_mindeg,0.0085901999999995
25,6,7,33,1.32,2,0,1.32,5,0,2.64,5,1,order_mindeg,0.0015092
410,85,143,552,1.3463414634146342,2,0,1.3463414634146342,8,0,2.6926829268292685,8,0,order_mindeg,0.0515661999999998
140,30,52,195,1.3928571428571428,2,0,1.3928571428571428,10,0,2.7857142857142856,10,1,order_mindeg,0.0105124999999999
330,68,123,452,1.3696969696969696,2,0,1.3696969696969696,8,0,2.7393939393939397,8,1,order_mindeg,0.0373770000000002
279,61,99,369,1.3225806451612905,2,0,1.3225806451612905,8,0,2.6451612903225805,8,0,order_mindeg,0.0282249999999999
24,6,8,30,1.25,2,0,1.25,4,0,2.5,4,1,order_mindeg,0.0014664999999993
328,71,116,441,1.3445121951219512,2,0,1.3445121951219512,9,0,2.6890243902439024,9,0,order_mindeg,0.0333212999999998
55,12,24,72,1.309090909090909,2,0,1.309090909090909,7,0,2.618181818181818,7,0,order_mindeg,0.0032864999999997
431,103,163,552,1.2807424593967518,2,0,1.2807424593967518,8,0,2.561484918793504,8,0,order_mindeg,0.0539374999999999
418,86,153,552,1.3205741626794258,2,0,1.3205741626794258,8,0,2.641148325358852,8,0,order_mindeg,0.0449232000000003
5,2,2,6,1.2,2,0,1.2,4,0,2.4,4,2,order_mindeg,0.0002841
462,90,162,632,1.367965367965368,2,0,1.367965367965368,8,0,2.735930735930736,8,0,order_mindeg,0.0571397000000004
221,53,72,304,1.3755656108597285,2,0,1.3755656108597285,9,0,2.751131221719457,9,0,order_mindeg,0.0225356999999997
114,25,44,149,1.3070175438596492,2,0,1.3070175438596492,7,0,2.6140350877192984,7,0,order_mindeg,0.0087929999999998
131,32,52,175,1.3358778625954195,2,0,1.3358778625954195,7,0,2.6717557251908395,7,0,order_mindeg,0.0088809000000003
266,51,94,364,1.368421052631579,2,0,1.368421052631579,9,0,2.736842105263158,9,0,order_mindeg,0.0297858999999993
306,67,110,410,1.3398692810457515,2,0,1.3398692810457515,8,0,2.679738562091503,8,0,order_mindeg,0.0284588000000001
179,44,65,228,1.2737430167597763,2,0,1.2737430167597763,7,0,2.547486033519553,7,0,order_mindeg,0.0172565000000002
493,112,177,653,1.3245436105476671,2,0,1.3245436105476671,9,0,2.6490872210953347,9,0,order_mindeg,0.0707814000000004
451,104,152,602,1.334811529933481,2,0,1.334811529933481,8,0,2.669623059866962,8,0,order_mindeg,0.0617615000000002
289,66,98,390,1.3494809688581315,2,0,1.3494809688581315,9,0,2.698961937716263,9,0,order_mindeg,0.0296744999999996
152,28,52,206,1.355263157894737,2,0,1.355263157894737,7,0,2.710526315789474,7,1,order_mindeg,0.0151608999999997
159,34,47,214,1.3459119496855343,2,0,1.3459119496855343,7,0,2.691823899371069,7,0,order_minfill,0.0327861
185,44,77,234,1.2648648648648648,2,0,1.2648648648648648,6,0,2.5297297297297296,6,0,order_minfill,0.0331371000000002
217,42,87,289,1.3317972350230414,2,0,1.3317972350230414,7,0,2.6635944700460827,7,1,order_minfill,0.0428760999999999
217,56,70,277,1.2764976958525345,2,0,1.2764976958525345,7,0,2.552995391705069,7,1,order_minfill,0.0345192
73,17,25,96,1.3150684931506849,2,0,1.3150684931506849,6,0,2.6301369863013697,6,1,order_minfill,0.0066189000000003
261,51,94,365,1.3984674329501916,2,0,1.3984674329501916,8,0,2.796934865900383,8,0,order_minfill,0.0785695999999998
327,76,111,432,1.3211009174311927,2,0,1.3211009174311927,7,0,2.642201834862385,7,0,order_minfill,0.1100590999999999
277,65,99,364,1.3140794223826715,2,0,1.3140794223826715,7,0,2.628158844765343,7,0,order_minfill,0.0667876000000005
227,53,95,294,1.2951541850220265,2,0,1.2951541850220265,9,0,2.590308370044053,9,0,order_minfill,0.0349656999999998
421,94,159,567,1.346793349168646,2,0,1.346793349168646,9,0,2.6935866983372923,9,0,order_minfill,0.2173155999999991
225,51,80,298,1.3244444444444443,2,0,1.3244444444444443,8,0,2.648888888888889,8,0,order_minfill,0.0500930000000003
297,81,104,362,1.2188552188552189,2,0,1.2188552188552189,7,0,2.4377104377104377,7,0,order_minfill,0.0698052000000002
85,22,33,104,1.223529411764706,2,0,1.223529411764706,6,0,2.447058823529412,6,0,order_minfill,0.0083450000000002
196,46,70,248,1.2653061224489797,2,0,1.2653061224489797,7,0,2.5306122448979598,7,0,order_minfill,0.0358710000000002
258,70,101,329,1.2751937984496124,2,0,1.2751937984496124,6,0,2.550387596899225,6,0,order_minfill,0.0566370999999996
33,8,13,43,1.303030303030303,2,0,1.303030303030303,7,0,2.606060606060606,7,0,order_minfill,0.0018554000000001
5,1,1,7,1.4,2,0,1.4,4,0,2.8,4,2,order_minfill,0.0002801999999997
295,66,113,390,1.3220338983050848,2,0,1.3220338983050848,8,0,2.6440677966101696,8,0,order_minfill,0.0929596000000003
349,82,128,455,1.3037249283667622,2,0,1.3037249283667622,9,0,2.6074498567335245,9,0,order_minfill,0.1114437000000005
238,51,86,315,1.3235294117647058,2,0,1.3235294117647058,7,0,2.647058823529412,7,0,order_minfill,0.0622976999999993
59,17,17,70,1.1864406779661016,2,0,1.1864406779661016,4,0,2.3728813559322037,4,1,order_minfill,0.0052566
333,75,121,437,1.3123123123123124,2,0,1.3123123123123124,9,0,2.6246246246246248,9,0,order_minfill,0.1225372999999994
492,93,180,678,1.3780487804878048,2,0,1.3780487804878048,9,0,2.756097560975609,9,0,order_minfill,0.3686739000000001
297,72,104,383,1.2895622895622896,2,0,1.2895622895622896,8,0,2.579124579124579,8,0,order_minfill,0.0832609999999993
410,92,143,533,1.3,2,0,1.3,8,0,2.6,8,0,order_minfill,0.1613691000000008
386,94,139,496,1.2849740932642486,2,0,1.2849740932642486,8,0,2.569948186528497,8,0,order_minfill,0.1565485000000004
112,16,36,153,1.3660714285714286,2,0,1.3660714285714286,7,0,2.732142857142857,7,0,order_minfill,0.0134635000000002
234,52,85,314,1.3418803418803418,2,0,1.3418803418803418,8,0,2.683760683760684,8,0,order_minfill,0.0632346000000003
333,73,109,451,1.3543543543543544,2,0,1.3543543543543544,8,0,2.7087087087087087,8,0,order_minfill,0.1387178000000002
287,67,104,377,1.313588850174216,2,0,1.313588850174216,8,0,2.627177700348432,8,0,order_minfill,0.0770208000000005
266,59,102,343,1.2894736842105263,2,0,1.2894736842105263,7,0,2.5789473684210527,7,0,order_minfill,0.0635992000000005
113,22,40,160,1.415929203539823,2,0,1.415929203539823,8,0,2.831858407079646,8,1,order_minfill,0.0156492000000003
473,108,162,620,1.3107822410147991,2,0,1.3107822410147991,7,0,2.6215644820295982,7,0,order_minfill,0.2678533999999999
115,23,41,160,1.391304347826087,2,0,1.391304347826087,7,0,2.782608695652174,7,1,order_minfill,0.0160840999999996
187,42,74,245,1.3101604278074863,2,0,1.3101604278074863,8,0,2.620320855614973,8,0,order_minfill,0.0356307999999998
226,46,80,302,1.336283185840708,2,0,1.336283185840708,6,0,2.672566371681416,6,0,order_minfill,0.0483032000000003
114,22,46,154,1.350877192982456,2,0,1.350877192982456,8,0,2.701754385964912,8,0,order_minfill,0.0155348000000001
334,64,112,451,1.3502994011976048,2,0,1.3502994011976048,7,0,2.7005988023952097,7,0,order_minfill,0.1233575
448,106,152,601,1.3415178571428572,2,0,1.3415178571428572,9,0,2.6830357142857144,9,0,order_minfill,0.2132192000000001
142,30,53,184,1.295774647887324,2,0,1.295774647887324,10,0,2.591549295774648,10,0,order_minfill,0.0233331000000003
128,26,54,177,1.3828125,2,0,1.3828125,9,0,2.765625,9,0,order_minfill,0.0184192000000003
493,105,164,662,1.3427991886409736,2,0,1.3427991886409736,9,0,2.685598377281947,9,0,order_minfill,0.3291621000000004
119,27,46,153,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,1,order_minfill,0.0173611999999998
412,89,142,548,1.3300970873786409,2,0,1.3300970873786409,7,0,2.6601941747572817,7,0,order_minfill,0.2218122000000004
4,1,1,5,1.25,2,0,1.25,3,0,2.5,3,2,order_minfill,0.0002433000000001
326,72,117,441,1.352760736196319,2,0,1.352760736196319,7,0,2.705521472392638,7,0,order_minfill,0.1462631999999999
373,85,132,494,1.324396782841823,2,0,1.324396782841823,9,0,2.648793565683646,9,0,order_minfill,0.1596619999999999
351,90,129,445,1.2678062678062678,2,0,1.2678062678062678,9,0,2.535612535612536,9,0,order_minfill,0.1129283
321,72,117,434,1.35202492211838,2,0,1.35202492211838,7,0,2.70404984423676,7,0,order_minfill,0.1109534999999999
314,72,122,410,1.305732484076433,2,0,1.305732484076433,8,0,2.611464968152866,8,0,order_minfill,0.0961196000000006
331,80,121,435,1.3141993957703928,2,0,1.3141993957703928,7,0,2.6283987915407856,7,0,order_minfill,0.1073897000000005
35,7,12,45,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,1,order_minfill,0.0034882999999998
23,3,8,33,1.434782608695652,2,0,1.434782608695652,5,0,2.869565217391304,5,1,order_minfill,0.0018692000000006
438,108,154,570,1.3013698630136987,2,0,1.3013698630136987,8,0,2.602739726027397,8,0,order_minfill,0.2394040000000004
382,93,126,485,1.2696335078534031,2,0,1.2696335078534031,7,0,2.5392670157068062,7,0,order_minfill,0.1363638999999992
247,61,89,313,1.2672064777327936,2,0,1.2672064777327936,8,0,2.534412955465587,8,0,order_minfill,0.0639824999999998
73,12,26,98,1.3424657534246576,2,0,1.3424657534246576,7,0,2.684931506849315,7,0,order_minfill,0.0088889999999999
437,94,149,582,1.331807780320366,2,0,1.331807780320366,9,0,2.663615560640732,9,0,order_minfill,0.2463229
15,2,5,21,1.4,2,0,1.4,5,0,2.8,5,1,order_minfill,0.0010007999999999
148,34,57,190,1.2837837837837838,2,0,1.2837837837837838,7,0,2.5675675675675675,7,0,order_minfill,0.0243679000000005
356,72,130,493,1.3848314606741574,2,0,1.3848314606741574,8,0,2.769662921348315,8,0,order_minfill,0.1876522999999998
84,15,28,120,1.4285714285714286,2,0,1.4285714285714286,6,0,2.857142857142857,6,1,order_minfill,0.0104938999999992
14,4,6,17,1.2142857142857142,2,0,1.2142857142857142,5,0,2.4285714285714284,5,1,order_minfill,0.0008720000000002
15,4,7,18,1.2,2,0,1.2,6,0,2.4,6,1,order_minfill,0.0008910000000001
268,55,96,345,1.287313432835821,2,0,1.287313432835821,7,0,2.574626865671642,7,1,order_minfill,0.0696383000000002
387,70,134,532,1.3746770025839794,2,0,1.3746770025839794,7,0,2.749354005167959,7,0,order_minfill,0.1741445000000006
355,84,133,458,1.2901408450704226,2,0,1.2901408450704226,7,0,2.580281690140845,7,0,order_minfill,0.1236293000000001
15,4,4,18,1.2,2,0,1.2,3,0,2.4,3,1,order_minfill,0.0009031999999997
291,69,105,380,1.3058419243986257,2,0,1.3058419243986257,7,0,2.611683848797251,7,0,order_minfill,0.0870417000000003
254,59,88,333,1.311023622047244,2,0,1.311023622047244,9,0,2.622047244094488,9,0,order_minfill,0.0617115999999997
246,60,89,317,1.2886178861788615,2,0,1.2886178861788615,7,0,2.5772357723577235,7,0,order_minfill,0.0571277000000005
25,4,7,33,1.32,2,0,1.32,6,0,2.64,6,1,order_minfill,0.0016699000000004
368,83,136,477,1.296195652173913,2,0,1.296195652173913,9,0,2.592391304347826,9,0,order_minfill,0.1415117999999999
94,15,29,136,1.446808510638298,2,0,1.446808510638298,6,0,2.893617021276596,6,1,order_minfill,0.0135361000000004
169,40,64,218,1.2899408284023668,2,0,1.2899408284023668,7,0,2.5798816568047336,7,0,order_minfill,0.0268082999999998
120,32,42,151,1.2583333333333333,2,0,1.2583333333333333,6,0,2.5166666666666666,6,1,order_minfill,0.0166612999999999
133,26,47,180,1.3533834586466165,2,0,1.3533834586466165,9,0,2.706766917293233,9,0,order_minfill,0.0243102000000003
446,98,162,582,1.304932735426009,2,0,1.304932735426009,8,0,2.609865470852018,8,0,order_minfill,0.2126239999999999
405,90,138,541,1.3358024691358024,2,0,1.3358024691358024,8,0,2.6716049382716047,8,1,order_minfill,0.1719281999999999
92,21,31,123,1.3369565217391304,2,0,1.3369565217391304,6,0,2.6739130434782608,6,0,order_minfill,0.0107452999999999
431,89,159,593,1.3758700696055683,2,0,1.3758700696055683,8,0,2.7517401392111367,8,0,order_minfill,0.2568330999999997
193,50,66,239,1.238341968911917,2,0,1.238341968911917,7,0,2.476683937823834,7,0,order_minfill,0.0330379999999994
497,109,192,652,1.311871227364185,2,0,1.311871227364185,7,0,2.62374245472837,7,0,order_minfill,0.2626550999999999
35,7,11,48,1.3714285714285714,2,0,1.3714285714285714,5,0,2.742857142857143,5,1,order_minfill,0.0027087000000003
162,34,60,218,1.345679012345679,2,0,1.345679012345679,10,0,2.691358024691358,10,0,order_minfill,0.0316925999999995
111,25,37,146,1.3153153153153154,2,0,1.3153153153153154,8,0,2.630630630630631,8,1,order_minfill,0.0129483000000005
474,117,172,601,1.2679324894514767,2,0,1.2679324894514767,8,0,2.535864978902953,8,0,order_minfill,0.2153277999999998
64,10,24,88,1.375,2,0,1.375,7,0,2.75,7,1,order_minfill,0.0080232000000002
296,58,109,410,1.385135135135135,2,0,1.385135135135135,9,0,2.77027027027027,9,0,order_minfill,0.1306023999999999
465,103,164,613,1.3182795698924732,2,0,1.3182795698924732,8,0,2.6365591397849464,8,0,order_minfill,0.2268466
15,3,4,19,1.2666666666666666,2,0,1.2666666666666666,4,0,2.533333333333333,4,1,order_minfill,0.0009734999999997
239,56,84,309,1.292887029288703,2,0,1.292887029288703,6,0,2.585774058577406,6,0,order_minfill,0.0587871999999993
5,1,1,6,1.2,2,0,1.2,3,0,2.4,3,2,order_minfill,0.0026935999999997
45,11,17,62,1.3777777777777778,2,0,1.3777777777777778,6,0,2.7555555555555555,6,0,order_minfill,0.0028914999999996
270,62,103,359,1.3296296296296295,2,0,1.3296296296296295,8,0,2.6592592592592594,8,0,order_minfill,0.0829192
487,100,169,665,1.3655030800821355,2,0,1.3655030800821355,10,0,2.731006160164271,10,0,order_minfill,0.3113930000000007
423,88,143,584,1.380614657210402,2,0,1.380614657210402,8,0,2.761229314420804,8,0,order_minfill,0.2613591999999993
84,20,34,112,1.3333333333333333,2,0,1.3333333333333333,7,0,2.6666666666666665,7,1,order_minfill,0.0085893999999999
317,72,121,418,1.3186119873817037,2,0,1.3186119873817037,9,0,2.637223974763407,9,0,order_minfill,0.1003332999999999
236,55,86,310,1.3135593220338984,2,0,1.3135593220338984,8,0,2.6271186440677967,8,0,order_minfill,0.0586755999999999
214,43,84,284,1.3271028037383177,2,0,1.3271028037383177,8,0,2.654205607476636,8,1,order_minfill,0.0489306000000002
364,78,128,484,1.3296703296703296,2,0,1.3296703296703296,8,0,2.659340659340659,8,0,order_minfill,0.1349699000000006
218,42,80,293,1.3440366972477065,2,0,1.3440366972477065,7,0,2.688073394495413,7,0,order_minfill,0.0501059000000001
391,81,139,517,1.3222506393861893,2,0,1.3222506393861893,7,0,2.6445012787723785,7,0,order_minfill,0.1821796999999998
169,37,56,231,1.366863905325444,2,0,1.366863905325444,6,0,2.733727810650888,6,1,order_minfill,0.0347027000000004
363,72,136,492,1.3553719008264462,2,0,1.3553719008264462,7,0,2.7107438016528924,7,1,order_minfill,0.1369446999999999
98,15,36,132,1.346938775510204,2,0,1.346938775510204,8,0,2.693877551020408,8,1,order_minfill,0.0122435999999996
362,77,136,475,1.3121546961325967,2,0,1.3121546961325967,10,0,2.624309392265193,10,0,order_minfill,0.1280761000000003
453,97,164,594,1.3112582781456954,2,0,1.3112582781456954,8,0,2.622516556291391,8,0,order_minfill,0.2547871000000006
422,85,143,558,1.3222748815165877,2,0,1.3222748815165877,6,0,2.644549763033176,6,1,order_minfill,0.1884585999999997
213,41,81,298,1.3990610328638498,2,0,1.3990610328638498,7,0,2.7981220657276995,7,0,order_minfill,0.0528749999999993
224,53,88,298,1.3303571428571428,2,0,1.3303571428571428,8,0,2.6607142857142856,8,0,order_minfill,0.0462291999999999
129,26,46,178,1.37984496124031,2,0,1.37984496124031,7,0,2.75968992248062,7,0,order_minfill,0.0206445000000004
133,26,45,179,1.3458646616541354,2,0,1.3458646616541354,8,0,2.691729323308271,8,0,order_minfill,0.0184553999999996
51,10,21,72,1.411764705882353,2,0,1.411764705882353,6,0,2.823529411764706,6,1,order_minfill,0.0044528999999995
277,63,100,371,1.339350180505415,2,0,1.339350180505415,7,0,2.67870036101083,7,1,order_minfill,0.0710062000000002
279,61,102,371,1.3297491039426523,2,0,1.3297491039426523,9,0,2.6594982078853047,9,0,order_minfill,0.0719701999999999
201,50,73,261,1.2985074626865671,2,0,1.2985074626865671,7,0,2.5970149253731343,7,0,order_minfill,0.0380685000000005
479,102,173,635,1.325678496868476,2,0,1.325678496868476,7,0,2.651356993736952,7,0,order_minfill,0.2664074999999997
140,31,58,185,1.3214285714285714,2,0,1.3214285714285714,7,0,2.642857142857143,7,0,order_minfill,0.0234522000000003
364,81,129,485,1.3324175824175823,2,0,1.3324175824175823,7,0,2.6648351648351647,7,0,order_minfill,0.1347179
74,17,29,91,1.2297297297297298,2,0,1.2297297297297298,6,0,2.45945945945946,6,0,order_minfill,0.0102763000000001
392,90,142,521,1.3290816326530612,2,0,1.3290816326530612,7,0,2.6581632653061225,7,0,order_minfill,0.1521112999999996
148,38,54,189,1.277027027027027,2,0,1.277027027027027,6,0,2.554054054054054,6,0,order_minfill,0.0226383999999999
284,70,107,376,1.323943661971831,2,0,1.323943661971831,8,0,2.647887323943662,8,0,order_minfill,0.0751429999999997
304,68,115,415,1.3651315789473684,2,0,1.3651315789473684,9,0,2.7302631578947367,9,0,order_minfill,0.0968528000000006
103,23,38,140,1.3592233009708738,2,0,1.3592233009708738,8,0,2.718446601941748,8,1,order_minfill,0.0158529999999998
356,78,124,475,1.3342696629213484,2,0,1.3342696629213484,8,0,2.668539325842697,8,1,order_minfill,0.1313510000000004
403,95,147,521,1.2928039702233252,2,0,1.2928039702233252,7,0,2.5856079404466503,7,0,order_minfill,0.1735025999999999
391,91,143,508,1.29923273657289,2,0,1.29923273657289,9,0,2.59846547314578,9,0,order_minfill,0.1634679999999999
5,1,2,5,1.0,2,0,1.0,3,0,2.0,3,1,order_minfill,0.0002934000000003
381,93,133,497,1.304461942257218,2,0,1.304461942257218,7,0,2.608923884514436,7,0,order_minfill,0.1646797000000006
354,74,121,470,1.3276836158192091,2,0,1.3276836158192091,6,0,2.6553672316384183,6,0,order_minfill,0.1248309
32,7,12,40,1.25,2,0,1.25,5,0,2.5,5,1,order_minfill,0.0030229999999997
461,103,164,604,1.3101952277657267,2,0,1.3101952277657267,9,0,2.620390455531453,9,0,order_minfill,0.2318685
81,20,33,103,1.271604938271605,2,0,1.271604938271605,5,0,2.54320987654321,5,0,order_minfill,0.0082200999999999
35,11,13,42,1.2,2,0,1.2,4,0,2.4,4,1,order_minfill,0.0023746000000004
410,84,143,561,1.3682926829268294,2,0,1.3682926829268294,9,0,2.7365853658536587,9,0,order_minfill,0.1887601000000005
224,52,86,282,1.2589285714285714,2,0,1.2589285714285714,6,0,2.517857142857143,6,0,order_minfill,0.0505743
72,15,25,95,1.3194444444444444,2,0,1.3194444444444444,7,0,2.638888888888889,7,0,order_minfill,0.007956
405,87,158,534,1.3185185185185184,2,0,1.3185185185185184,8,0,2.637037037037037,8,0,order_minfill,0.1873412999999999
14,4,6,16,1.1428571428571428,2,0,1.1428571428571428,5,0,2.2857142857142856,5,1,order_minfill,0.0008711999999997
478,114,182,615,1.286610878661088,2,0,1.286610878661088,8,0,2.573221757322176,8,0,order_minfill,0.2460844999999993
457,110,153,585,1.2800875273522976,2,0,1.2800875273522976,9,0,2.560175054704595,9,0,order_minfill,0.2251113
218,48,79,300,1.3761467889908257,2,0,1.3761467889908257,8,0,2.7522935779816518,8,1,order_minfill,0.0574453000000003
24,4,8,31,1.2916666666666667,2,0,1.2916666666666667,5,0,2.583333333333333,5,0,order_minfill,0.0016620999999998
194,44,73,260,1.3402061855670102,2,0,1.3402061855670102,7,0,2.6804123711340204,7,0,order_minfill,0.0385532999999993
474,96,167,644,1.358649789029536,2,0,1.358649789029536,9,0,2.717299578059072,9,0,order_minfill,0.2939053999999999
283,62,108,372,1.314487632508834,2,0,1.314487632508834,8,0,2.628975265017668,8,0,order_minfill,0.0906288000000001
278,56,109,370,1.330935251798561,2,0,1.330935251798561,9,0,2.661870503597122,9,0,order_minfill,0.0732401999999998
341,73,123,450,1.3196480938416422,2,0,1.3196480938416422,7,0,2.6392961876832843,7,0,order_minfill,0.1120555999999997
